name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand,sold_date,import_date
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-18349490071296/,19695,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2017,Volkswagen,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,17190,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,MG,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19346203756352/,20090,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,MG,,
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19743173168064/,23190,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Nissan,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620219691072/,18890,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,MG,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19828953219520/,21690,"0 - 20,000",Automatic,Petrol,SUV,11/7/2025,cars24,2018,Kia,,
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,25090,"0 - 20,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Mitsubishi,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-17330181946368/,22595,"0 - 20,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Kia,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19484493231040/,29290,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2019,Mazda,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19483748933120/,28790,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Kia,,
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19238023528512/,15190,"0 - 20,000",Automatic,Petrol,SUV,11/7/2025,cars24,2016,Nissan,,11/6/2025
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,29090,"80,001 - 100,000",Automatic,Petrol,SUV,11/7/2025,cars24,2019,Mazda,,
Kona,https://www.cars24.com.au/buy-used-hyundai-kona-car-18769580755200/,20190,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2017,Hyundai,,11/6/2025
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19549872854784/,19190,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,MG,,
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19255890477952/,34390,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,Mazda,,11/6/2025
Trailblazer,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,26490,"80,001 - 100,000",Automatic,Diesel,SUV,11/7/2025,cars24,2017,Holden,,
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19879623034304/,26890,"40,001 - 60,000",Automatic,Diesel,SUV,11/7/2025,cars24,2019,Kia,,11/6/2025
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18848493544384/,28395,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Subaru,,
H2,https://www.cars24.com.au/buy-used-haval-h2-car-19474326761920/,16290,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Haval,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19776404245120/,32490,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Toyota,,
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19490236929344/,30290,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2019,Toyota,,
Everest,https://www.cars24.com.au/buy-used-ford-everest-car-19201336711616/,36190,"40,001 - 60,000",Automatic,Diesel,SUV,11/7/2025,cars24,2019,Ford,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19164538696448/,26695,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,Toyota,,
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-18928818307392/,48795,"120,001 - 140,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2022,Toyota,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,35290,"40,001 - 60,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2020,Toyota,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19414149993152/,19790,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,MG,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,30190,"120,001 - 140,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Mazda,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19617198482112/,21390,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,MG,,
H2,https://www.cars24.com.au/buy-used-haval-h2-car-19085494153472/,16290,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Haval,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732071631552/,39790,"20,001 - 40,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2020,Toyota,,11/6/2025
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19565135334272/,26090,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Mitsubishi,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19561571161216/,35790,"40,001 - 60,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2023,Toyota,,
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19583688707840/,21490,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Nissan,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,16990,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,MG,,
Seltos,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,26490,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,Kia,,
Ix35,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,15590,"0 - 20,000",Automatic,Petrol,SUV,11/7/2025,cars24,2013,Hyundai,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,27195,"80,001 - 100,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Toyota,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19653296538112/,35490,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Toyota,,11/6/2025
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19268339303552/,23090,"80,001 - 100,000",Automatic,Diesel,SUV,11/7/2025,cars24,2017,Mazda,,
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19497020953856/,22690,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Mitsubishi,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732144498944/,38190,"40,001 - 60,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2020,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,27290,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,Toyota,,11/6/2025
H9,https://www.cars24.com.au/buy-used-haval-h9-car-18860150170432/,23290,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2018,Haval,,
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-19483780258944/,48390,"60,001 - 80,000",Automatic,Diesel,SUV,11/7/2025,cars24,2021,Isuzu,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-18839193216512/,19590,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,MG,,
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19336904328512/,26190,"100,001 - 120,000",Automatic,Diesel,SUV,11/7/2025,cars24,2017,Kia,,
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18522906531136/,22395,"100,001 - 120,000",Automatic,Petrol,SUV,11/7/2025,cars24,2018,Subaru,,11/6/2025
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,19990,"40,001 - 60,000",Manual,Petrol,SUV,11/7/2025,cars24,2021,Mazda,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,32090,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Toyota,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,14690,"120,001 - 140,000",Automatic,Petrol,SUV,11/7/2025,cars24,2019,Volkswagen,,
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-19960115796544/,24890,"100,001 - 120,000",Automatic,Petrol,SUV,11/7/2025,cars24,2019,Subaru,,11/6/2025
HR-V,https://www.cars24.com.au/buy-used-honda-hr-v-car-19659210296256/,24290,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2019,Honda,,
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19653977325760/,24990,"80,001 - 100,000",Automatic,Diesel,SUV,11/7/2025,cars24,2019,Mitsubishi,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620150222848/,18490,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,MG,,
CR-V,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,23690,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2017,Honda,,
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19176216135488/,34490,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2018,Toyota,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19356461889024/,21390,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,MG,,11/6/2025
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18509772645248/,23790,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Suzuki,,
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-18849215983808/,40990,"60,001 - 80,000",Automatic,Diesel,SUV,11/7/2025,cars24,2021,Isuzu,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19154154517888/,19190,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,MG,,11/6/2025
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,19195,"80,001 - 100,000",Automatic,Petrol,SUV,11/7/2025,cars24,2018,Kia,,
CX-8,https://www.cars24.com.au/buy-used-mazda-cx-8-car-19494504240000/,32090,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Mazda,,
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19620348551616/,26690,"100,001 - 120,000",Automatic,Petrol,SUV,11/7/2025,cars24,2017,Mazda,,
Touareg,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,19490,"120,001 - 140,000",Automatic,Diesel,SUV,11/7/2025,cars24,2015,Volkswagen,,
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19097250629056/,23290,"80,001 - 100,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Nissan,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223570062912/,29390,"60,001 - 80,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2022,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,37495,"40,001 - 60,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2023,Toyota,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19732843244352/,16790,"120,001 - 140,000",Automatic,Petrol,SUV,11/7/2025,cars24,2018,Kia,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18609677977600/,24490,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,Kia,,
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19187514514560/,31090,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,Mazda,,
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,21890,"80,001 - 100,000",Automatic,Diesel,SUV,11/7/2025,cars24,2018,Ford,,
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19572259359424/,29690,"40,001 - 60,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2022,Toyota,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,22290,"0 - 20,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,MG,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19800930692480/,20690,"120,001 - 140,000",Automatic,Petrol,SUV,11/7/2025,cars24,2015,Mazda,,11/6/2025
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19473775210688/,21790,"60,001 - 80,000",Automatic,Diesel,SUV,11/7/2025,cars24,2018,Hyundai,,
Eclipse,https://www.cars24.com.au/buy-used-mitsubishi-eclipse-cross-car-19481502750720/,27190,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,Mitsubishi,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19504351942016/,19890,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2017,Kia,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,19090,"80,001 - 100,000",Automatic,Petrol,SUV,11/7/2025,cars24,2015,Mazda,,
Tiggo,https://www.cars24.com.au/buy-used-chery-tiggo-7-pro-car-19790906699520/,27790,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2024,Chery,,
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,21690,"80,001 - 100,000",Automatic,Diesel,SUV,11/7/2025,cars24,2018,Ford,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223594467904/,33490,"60,001 - 80,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2022,Toyota,,
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,21490,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Mitsubishi,,
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19561491861504/,33190,"0 - 20,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,Mazda,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19869264021312/,26790,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,Mazda,,
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18159035899584/,31499,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Mitsubishi,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-16730736208320/,17490,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,MG,,
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-17207924668608/,20890,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2017,Volkswagen,,
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-17808737144576/,23999,"20,001 - 40,000",Automatic,Hybrid,SUV,11/7/2025,cars24,2022,MG,,
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19005917144256/,25490,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,Mazda,,
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18937212682496/,18390,"120,001 - 140,000",Automatic,Diesel,SUV,11/7/2025,cars24,2016,Mitsubishi,11/8/2025,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19490236161152/,22390,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2018,Mazda,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18782785144640/,19390,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,MG,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19107913860224/,18190,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,MG,,
Grand,https://www.cars24.com.au/buy-used-suzuki-grand-vitara-car-19561601849472/,15790,"140,001 - 160,000",Automatic,Petrol,SUV,11/7/2025,cars24,2015,Suzuki,,
Koleos,https://www.cars24.com.au/buy-used-renault-koleos-car-18190328441728/,20595,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Renault,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18768730622400/,20690,"20,001 - 40,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,MG,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19889245455552/,20390,"120,001 - 140,000",Automatic,Petrol,SUV,11/7/2025,cars24,2015,Toyota,,
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19561636303552/,30590,"40,001 - 60,000",Automatic,Petrol,SUV,11/7/2025,cars24,2023,Nissan,,
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19141859569920/,23195,"80,001 - 100,000",Automatic,Petrol,SUV,11/7/2025,cars24,2020,Hyundai,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19715043282432/,27890,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,Mazda,,11/6/2025
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18752709959424/,20390,"40,001 - 60,000",Manual,Petrol,SUV,11/7/2025,cars24,2020,Nissan,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19484710155392/,18090,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2022,MG,,11/6/2025
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18810515102848/,16790,"60,001 - 80,000",Automatic,Petrol,SUV,11/7/2025,cars24,2021,MG,,
Wall,https://www.cars24.com.au/buy-used-great-wall-steed-car-18462736146624/,14990,"100,001 - 120,000",Manual,Petrol,Ute,11/7/2025,cars24,2020,Great,,
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-18679795730240/,24990,"60,001 - 80,000",Automatic,Diesel,Ute,11/7/2025,cars24,2015,Mitsubishi,,
Navara,https://www.cars24.com.au/buy-used-nissan-navara-car-19742482934528/,33190,"40,001 - 60,000",Automatic,Diesel,Ute,11/7/2025,cars24,2019,Nissan,,
Cannon,https://www.cars24.com.au/buy-used-gwm-cannon-alpha-car-18846730728704/,40990,"20,001 - 40,000",Automatic,Diesel,Ute,11/7/2025,cars24,2024,GWM,,
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-19311166157504/,25795,"40,001 - 60,000",Automatic,Diesel,Ute,11/7/2025,cars24,2022,GWM,,
Amarok,https://www.cars24.com.au/buy-used-volkswagen-amarok-car-19031469789248/,25490,"40,001 - 60,000",Automatic,Diesel,Ute,11/7/2025,cars24,2017,Volkswagen,,
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19323507195904/,36890,"60,001 - 80,000",Automatic,Diesel,Ute,11/7/2025,cars24,2021,Ford,,
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-18145810754368/,26690,"40,001 - 60,000",Automatic,Diesel,Ute,11/7/2025,cars24,2022,GWM,,
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-17978711947904/,46399,"40,001 - 60,000",Automatic,Diesel,Ute,11/7/2025,cars24,2022,Ford,,
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19414270317568/,43990,"60,001 - 80,000",Automatic,Diesel,Ute,11/7/2025,cars24,2022,Ford,,
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19427599962880/,33090,"60,001 - 80,000",Automatic,Diesel,Ute,11/7/2025,cars24,2017,Ford,,
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-12258166261248/,27278,"20,001 - 40,000",Automatic,Diesel,Ute,11/7/2025,cars24,2017,Mitsubishi,,
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-18544054342016/,25995,"40,001 - 60,000",Automatic,Diesel,Ute,11/7/2025,cars24,2020,Ford,,
Levorg,https://www.cars24.com.au/buy-used-subaru-levorg-car-18077693501632/,18395,"100,001 - 120,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2016,Subaru,,
glb250,https://www.cars24.com.au/buy-used-mercedes-benz-glb-car-17590721777024/,39699,"60,001 - 80,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2021,Mercedes,,
gla250,https://www.cars24.com.au/buy-used-mercedes-benz-gla-car-17998770289344/,29499,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2018,Mercedes,,
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-19030404437312/,26795,"20,001 - 40,000",Automatic,Hybrid,Wagon,11/7/2025,cars24,2022,MG,,
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19553364743744/,26390,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2023,Volkswagen,,
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19730464033408/,30490,"40,001 - 60,000",Automatic,Hybrid,Wagon,11/7/2025,cars24,2023,Toyota,,11/6/2025
2008,https://www.cars24.com.au/buy-used-peugeot-2008-car-18215134714944/,20695,"60,001 - 80,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2021,Peugeot,,
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19585143082880/,30090,"40,001 - 60,000",Automatic,Hybrid,Wagon,11/7/2025,cars24,2023,Toyota,,
3008,https://www.cars24.com.au/buy-used-peugeot-3008-car-18997580898816/,23990,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2022,Peugeot,,
XV,https://www.cars24.com.au/buy-used-subaru-xv-car-18203301272576/,16795,"60,001 - 80,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2012,Subaru,,
T-cross,https://www.cars24.com.au/buy-used-volkswagen-t-cross-car-19698478761088/,20290,"60,001 - 80,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2020,Volkswagen,,
Stonic,https://www.cars24.com.au/buy-used-kia-stonic-car-19490354256768/,22090,"20,001 - 40,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2023,Kia,,
Stonic,https://www.cars24.com.au/buy-used-kia-stonic-car-19791472012224/,20690,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2023,Kia,,
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19553335794496/,25490,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2023,Volkswagen,,
Venue,https://www.cars24.com.au/buy-used-hyundai-venue-car-19817393848448/,22990,"0 - 20,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2024,Hyundai,,
ZS,https://www.cars24.com.au/buy-used-mg-zs-car-18824321833088/,18290,"0 - 20,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2023,MG,,
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-18566779529920/,26399,"0 - 20,000",Automatic,Hybrid,Wagon,11/7/2025,cars24,2022,MG,,
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19572227902656/,26890,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2022,Volkswagen,,
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19483809821824/,26790,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2022,Volkswagen,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19426702512128/,27590,"0 - 20,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2024,Mazda,,
Haval,https://www.cars24.com.au/buy-used-gwm-haval-jolion-car-19716691904768/,20090,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2022,GWM,,
T-roc,https://www.cars24.com.au/buy-used-volkswagen-t-roc-car-19585192627008/,26990,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2022,Volkswagen,,
Kamiq,https://www.cars24.com.au/buy-used-skoda-kamiq-car-19492966371328/,21290,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2021,SKODA,,
Carnival,https://www.cars24.com.au/buy-used-kia-carnival-car-19776350506368/,41490,"40,001 - 60,000",Automatic,Diesel,Wagon,11/7/2025,cars24,2022,Kia,,
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19585096552000/,29090,"40,001 - 60,000",Automatic,Hybrid,Wagon,11/7/2025,cars24,2023,Toyota,,
Outback,https://www.cars24.com.au/buy-used-subaru-outback-car-19252064329024/,20390,"120,001 - 140,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2018,Subaru,,11/6/2025
Stonic,https://www.cars24.com.au/buy-used-kia-stonic-car-19629641818368/,22390,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2023,Kia,,
Captur,https://www.cars24.com.au/buy-used-renault-captur-car-18474761085568/,17295,"40,001 - 60,000",Automatic,Petrol,Wagon,11/7/2025,cars24,2022,Renault,,
